relevant,entities,id,A,B,C
-1,,819046213156622336,1,0,0
-1,,819980957201657856,1,1,0
-1,,819930987954061317,1,1,0
1,PRO VER O VER VUL VUL O,820095621759516672,1,1,0
-1,,819930999651991552,1,1,0
-1,,818814813413502976,1,1,0
-1,,818676266442235905,1,1,0
-1,,820038272772698112,1,1,0
1,PRO PRO O VUL VUL VUL VUL ID O,807317672295677952,1,1,0
-1,,819436372327010305,1,0,0
1,O O O VUL VUL O,811568191788810240,1,1,0
-1,,819267768671490052,1,1,0
1,O PRO PRO ID VUL VUL VUL VUL O,814818347854352384,1,1,0
-1,,810742971893239809,1,1,0
1,O O O PRO PRO O O VUL VUL,818452143082500096,1,1,0
1,O O O O O O O O O PRO O,817046306589962240,0,0,1
1,O PRO PRO PRO PRO VER VER VER VER VUL VUL VUL VUL,811495499895308288,0,1,0
-1,,809824642957508608,1,1,0
1,O ORG PRO O PRO ID,809824612397752320,1,1,0
-1,,809831741150011392,1,0,0
1,O PRO ID VUL VUL VUL VUL VUL,809514893049139200,1,1,0
-1,,809776924113387520,1,0,0
-1,,809565277507747840,1,1,0
-1,,809488228097003521,1,0,0
1,PRO ID ID ID O,819258921399578624,1,0,0
-1,,819463194074705922,1,1,0
-1,,818787826368180226,0,0,1
-1,,819261371816689665,1,1,0
-1,,819652586701631488,1,1,0
-1,,811573733072605184,1,1,0
1,PRO PRO PRO PRO O O O VUL VUL ID O,818676267465588737,1,1,0
-1,,814792913637036037,1,1,0
-1,,819023848964292608,1,1,0
1,O O PRO PRO O O O VUL VUL VUL VUL VUL VUL,817074091274498048,1,1,0
-1,,812047588278956032,1,0,0
-1,,818959383245692929,1,0,0
-1,,818979281057513472,1,1,0
-1,,808937100930383872,1,0,0
-1,,818163559288991745,1,0,0
1,PRO VER O PRO O ID,819641475315208193,1,1,0
-1,,809824187950841856,1,0,0
-1,,818815736374329345,1,1,0
-1,,820627876387045376,1,1,0
1,O ORG PRO VER O ID,819280124201799681,1,1,0
1,O O O O O O O O PRO O O O O,819202026055864321,1,1,0
1,PRO PRO O O O O O O O VUL VUL VUL VUL VUL,815408290658131969,1,1,0
-1,,818947821088821248,1,1,0
-1,,819350600223748096,1,1,0
1,PRO VER O PRO O ID,819641471758385152,1,1,0
1,PRO VER O PRO O ID O,819638861407977472,1,1,0
1,O PRO PRO VUL VUL VUL O VUL VUL VUL,815355562598678528,1,1,0
1,O ORG PRO ID VUL VUL VUL VUL,814416525960548352,1,1,0
-1,,815969356576333824,1,1,0
1,O PRO PRO ID VUL VUL VUL VUL,819622364115673088,1,1,0
-1,,815704958096080896,1,1,0
1,PRO ID ID ID O,819258415239274497,1,0,0
1,O ORG PRO VER VER O PRO O ID,819971190974545920,1,1,0
-1,,820630620762230784,1,1,0
-1,,819190486321741824,1,1,0
1,O O ID VUL VUL VUL VUL VUL O,809383541502930944,1,1,0
-1,,819594236840517637,1,1,0
1,PRO VER O O O ID,819641478670589956,1,1,0
-1,,819753458525999104,1,0,0
-1,,820469356496908288,1,0,0
-1,,820038270365159424,1,1,0
-1,,816211287743098880,1,1,0
1,O ORG PRO ID VUL VUL VUL VUL,820233769172881408,1,1,0
1,O PRO PRO ID O O VUL VUL VUL VUL VUL,815891902293741572,1,1,0
1,ID PRO PRO,819959082459287552,1,1,0
1,O PRO O O O PRO PRO ID,816431036355723264,1,1,0
-1,,819261715158339585,1,0,0
1,ORG O O O O PRO PRO PRO O PRO O,818951833326522368,0,0,1
1,O O O O O O O O O O,819584158829871105,1,0,0
-1,,820782652722581504,1,1,0
-1,,815063441299927040,1,1,0
-1,,815969609681694725,1,1,0
-1,,819656800949719046,1,0,0
1,O PRO O O O O O O,816420619696873472,1,1,0
-1,,819930001164398594,1,1,0
-1,,819155473945411584,1,0,0
-1,,819930983298453504,1,1,0
1,ID PRO PRO,819994197314928640,1,1,0
-1,,819199219374419968,1,0,0
1,PRO ID ID ID O,820064326342115329,1,0,0
-1,,820211534727102465,1,1,0
-1,,820778871431700481,1,1,0
1,O PRO ID O O O,817090325202305029,1,0,0
1,O ID PRO PRO O O O O O O O O O O O O,819163980589568005,1,1,0
1,PRO VER O VER O VER O VER O O ID PRO,818676268501647360,1,0,0
-1,,809549608762347520,1,1,0
-1,,820431571928907776,1,0,0
-1,,816660488800960512,1,0,0
-1,,820216417047875584,1,1,0
1,O PRO PRO ID VUL VUL VUL VUL,820466807794348032,1,1,0
-1,,819031264799944704,1,0,0
1,PRO VER O VER O VER O O ID PRO,807412044420915200,1,0,0
-1,,819261454788546565,1,1,0
-1,,815970622874521601,1,0,0
-1,,818964367320477696,1,1,0
-1,,820042774544121856,1,1,0
-1,,821065513375703040,1,1,0
-1,,815973643855560704,1,0,0
1,O PRO PRO ID VUL VUL VUL VUL,820453104176898048,1,1,0
-1,,819657877577142276,1,1,0
-1,,820768573106884608,1,1,0
-1,,820362490458607618,1,1,0
-1,,816060374516637696,1,1,0
-1,,821041361466048513,1,1,0
1,O O O O O O O O O,820031446077173761,1,0,0
1,PRO PRO O O O ID ID O,819638858790772736,1,1,0
1,O ID PRO PRO O O O O O O O O PRO O O O,819162819635671042,1,1,0
-1,,820814465352380416,1,1,0
1,PRO ID ID ID O,820038996633845760,1,0,0
-1,,820632635038990340,1,1,0
1,O PRO PRO O O VUL VUL VUL,816028059094511616,1,1,0
-1,,819458081344065536,1,0,0
1,O O O O VUL VUL,803309319525646337,1,1,0
-1,,803369854568923136,1,0,0
1,PRO PRO O O O ID ID,812001305547907072,0,1,0
-1,,803431374451511296,1,0,0
1,ORG PRO O VER VUL VUL VUL,813852925592293376,0,0,1
-1,,821680908247924736,1,1,0
-1,,821995643015151618,1,1,0
-1,,821558050171580416,1,1,0
1,PRO ID PRO O O,819277865946673152,1,1,0
-1,,822173789249212416,1,1,0
1,O ID O O O O O O PRO PRO O O O O O O PRO PRO O,803284679948275712,1,1,0
-1,,821897784471252992,1,1,0
-1,,822037674211082240,1,1,0
-1,,822037685636362240,1,1,0
-1,,821462871770968064,1,1,0
1,O PRO PRO ID VUL VUL VUL VUL O,803229487039029248,1,1,0
-1,,821462781811638273,1,1,0
-1,,821368185823854592,1,0,0
1,O O O O O PRO O O,819198567323762688,1,1,0
-1,,821996174639058944,1,1,0
1,O PRO PRO PRO O O O ID ID,816431057264381952,0,1,0
-1,,821448307390169088,1,0,0
-1,,804212661479243780,1,0,0
-1,,822043187732774912,1,0,0
1,ORG O O O PRO O O O O O,819920659220492288,0,0,1
-1,,821297663022891009,1,1,0
-1,,821800027865698316,1,1,0
-1,,822206384095821824,1,1,0
1,ORG PRO VER O ID O,801485495205117953,1,1,0
1,O ORG PRO PRO VER VER VER O VUL VUL VUL,822081971836882944,1,1,0
-1,,821065514982092800,1,1,0
-1,,820785859016486912,0,0,1
-1,,821068669556027393,1,1,0
-1,,821197886134226945,1,0,0
-1,,821995656940285952,1,1,0
1,PRO VUL VUL O O O O O O,821886007805116417,1,0,0
1,PRO ID ID ID O,819259428302180356,1,0,0
-1,,822036408483401730,1,1,0
-1,,821340908931186688,1,1,0
-1,,821811890460495872,1,0,0
-1,,821872076936114176,1,1,0
-1,,821359266665791489,1,1,0
-1,,821967957651636224,1,1,0
-1,,822209549725642753,1,1,0
1,O PRO VER O VER O VER O VER O O ID,804426271736430592,1,0,0
-1,,821190334608617473,1,1,0
-1,,823568503697338369,1,1,0
-1,,821228081331335168,1,0,0
1,O ID ORG PRO PRO O VER O ORG PRO PRO O VER,819102490473930752,0,0,1
-1,,821843991033417729,1,1,0
1,PRO PRO VER O VER VUL VUL O O O,824050675982204930,1,1,0
1,PRO O O O ID O,821465900654022656,1,1,0
-1,,821683860098400257,1,1,0
1,O PRO O O O O O O,821316453215457280,1,1,0
-1,,821346674169806850,1,1,0
-1,,821212982390575104,1,0,0
-1,,821611027280314368,1,1,0
1,ORG PRO PRO VER VER VER O VUL VUL,822081859484078083,1,1,0
-1,,821066306774585346,1,1,0
1,PRO VER O O ID O,821061986288996354,1,1,0
1,ID O VER O O O O PRO PRO O VER VUL VUL VUL VUL VUL VUL VUL,820835877450612737,1,1,0
-1,,822025861452939265,1,0,0
-1,,823523047290339328,1,0,0
-1,,821324522100027392,1,1,0
-1,,821469673157849088,1,0,0
-1,,821197883160424448,1,0,0
-1,,821068684584165380,1,1,0
-1,,821045749093986304,1,1,0
-1,,821996177646387200,1,1,0
-1,,821392347762073600,1,1,0
1,PRO PRO PRO O O O ID ID,811701443484876800,0,1,0
-1,,822204641849016320,1,1,0
-1,,822009890721894400,1,0,0
1,O ID PRO O O O O O O O O PRO O O O O,822123503713394688,1,1,0
-1,,821495129261350912,1,1,0
-1,,822206380455116802,1,1,0
1,O PRO PRO ID VUL VUL VUL VUL VUL,824713282984439808,1,1,0
-1,,823612163784839169,1,1,0
1,O O O VUL VUL,822147686853799936,1,1,0
-1,,822149155887849472,1,0,0
-1,,821665047407718405,1,1,0
-1,,821182784441978880,1,0,0
1,PRO VER O ID ID,803303739306213376,1,1,0
-1,,822226519867146240,1,0,0
1,ORG PRO PRO VER VER VER O VUL VUL VUL,822081837090697216,1,1,0
1,O PRO PRO VUL VUL VUL VUL VUL VUL,822086875871514624,1,1,0
1,ORG PRO PRO VER VER VER VUL VUL VUL,822081893856329728,1,1,0
1,PRO VER O VER O VER O VER PRO PRO PRO O ID O,823972412827893760,1,1,0
-1,,822088754303074305,1,0,0
1,PRO VER VER O O O O O,821779213300559872,1,1,0
-1,,803952286041014275,1,0,0
-1,,821771664048300032,1,0,0
1,O O O VUL VUL O PRO O PRO O PRO O PRO O O O O,822482804315394049,1,1,0
1,PRO VER O ID ID,822148929236176897,1,1,0
-1,,821897798006296576,1,1,0
1,O O O O O O O O O PRO O O O O ID PRO PRO O O,821996407452274689,1,1,0
-1,,822111952189198336,1,1,0
-1,,822037681286811649,1,1,0
-1,,822204643270914049,1,1,0
1,ORG PRO PRO VER VER VER O VUL VUL,822081847593201665,1,1,0
-1,,821431289093980160,1,1,0
1,PRO O O O ID O,822145376618573824,1,1,0
-1,,803280179581829120,1,0,0
-1,,823579825013035008,1,0,0
-1,,821897801361747968,1,1,0
1,O ORG PRO PRO VER VUL VUL VUL,821275034492739584,0,0,1
-1,,804098533578145796,1,0,0
-1,,821795512370204672,1,1,0
-1,,821297155813969920,1,1,0
-1,,824576171954343937,1,1,0
-1,,822149154969268224,1,0,0
-1,,822229223511392256,1,1,0
-1,,821171844850008064,1,1,0
-1,,821258616208494592,1,1,0
-1,,822156169754058752,1,0,0
1,O PRO PRO VUL VUL VUL VUL VUL VUL,821857773910560768,1,1,0
1,PRO O O O ID,811701438544023552,0,1,0
-1,,821833842470383616,1,1,0
-1,,821359748138369024,1,0,0
-1,,821370073050910721,1,0,0
-1,,821907559124602882,1,1,0
-1,,821897775084433409,1,1,0
-1,,821840050090479616,1,1,0
1,O PRO PRO ID VUL VUL VUL VUL VUL,823638771627360256,1,1,0
-1,,816304731329011712,0,0,1
-1,,821805640611811328,1,1,0
-1,,821900010509910016,1,1,0
-1,,823610027541790720,1,0,0
1,O PRO PRO ID VUL VUL VUL VUL,821940279535992832,1,1,0
-1,,821848057285197824,1,1,0
-1,,821907558323453953,1,1,0
-1,,821901823598542852,1,1,0
-1,,823972417735245825,1,0,0
1,O ORG PRO O VER VER VER O O VUL VUL,822082000844652544,1,1,0
-1,,821890180084862978,1,1,0
-1,,821995659335204864,1,1,0
-1,,821800022211776512,1,1,0
1,O O O O O VUL VUL O,822209550635806721,1,1,0
-1,,821901837980803072,1,1,0
-1,,821133686754148352,1,1,0
-1,,821995663319826434,1,1,0
-1,,821796245626880001,1,1,0
-1,,822152935589040128,1,1,0
-1,,821486787386372096,1,0,0
-1,,824017711487324160,1,1,0
-1,,821993877166903296,1,1,0
1,O O O O O O PRO O O O O,821823809326026752,1,1,0
1,PRO PRO VER O VER VUL VUL O O O,824050673373380610,1,1,0
1,PRO PRO VER VUL VUL VUL VUL VUL VUL PRO PRO VER VUL VUL VUL O,823628460270780418,1,1,0
-1,,824081886683070464,1,0,0
1,PRO ID ID ID O,823706375993835524,1,0,0
-1,,823492657724932096,1,1,0
-1,,822537898813779970,1,1,0
1,PRO PRO VER O VER VUL VUL O O O O,824047911881150465,1,1,0
1,O PRO PRO ID VUL VUL VUL VUL,822399872112480256,1,1,0
1,O PRO PRO VER VUL VUL VUL VUL VUL VUL VUL,824390032937127936,1,1,0
1,PRO PRO PRO O O O ID ID O,821801863674634240,1,1,0
1,O PRO PRO VER O VER O O O O O O,824051482538504192,1,1,0
-1,,822206375057125376,1,1,0
-1,,824697545263833088,1,1,0
-1,,822446776200269824,1,1,0
1,PRO ID PRO O O O,822526636956360704,1,1,0
1,O ID ID PRO O O,823881644604006400,1,1,0
1,O PRO PRO ID VUL VUL VUL VUL O,824270636394553351,1,1,0
-1,,824749907638702082,1,1,0
1,PRO O O O O O O,822553062753652736,1,1,0
-1,,811543733707608064,1,0,0
-1,,822205778350075904,1,1,0
-1,,821850755015569412,1,1,0
-1,,823734922049363968,1,1,0
-1,,822206378655830019,1,1,0
1,O PRO PRO VER O VER O O O O O O,824051491233267712,1,1,0
-1,,822187774577086472,1,1,0
-1,,821771663100387328,1,0,0
-1,,821880169971318785,1,1,0
1,O O ID ID PRO O O,822365416819306496,1,1,0
1,O PRO PRO VUL VUL VUL VUL VUL,823130260803698689,1,1,0
-1,,822390743805267969,1,1,0
1,O O ID ID PRO O O O,822341665931169792,1,1,0
-1,,822551090587635714,1,1,0
-1,,822037687012102144,1,1,0
1,O PRO PRO ID VUL VUL VUL VUL O,822404614020435968,1,1,0
-1,,822461329869066241,1,1,0
-1,,822283326128029697,1,1,0
-1,,821901850286944256,1,1,0
-1,,822435300735586304,1,1,0
1,O PRO PRO ID VUL VUL VUL,822416467123642368,1,1,0
1,PRO VER O O O VUL VUL O,822269949381001217,1,1,0
-1,,822378423867699201,1,1,0
-1,,820012864131960832,1,0,0
1,O PRO PRO VUL VUL VUL VUL VUL VUL,822446762451316736,1,1,0
-1,,822827249934155777,1,1,0
1,O PRO VER O VER O VER O VER O O ID,809465701308186626,1,0,0
-1,,822832407569043456,1,1,0
-1,,801532972260294656,1,0,0
1,O ORG PRO PRO ID VUL VUL VUL,814442633418244097,0,1,0
1,PRO PRO O O O ID ID,824323911944962057,0,1,0
-1,,820046546238521344,1,0,0
-1,,822446781262761985,1,1,0
1,ID O O O O O O PRO PRO PRO VER O VER O O O O,805883028690075648,0,1,0
1,PRO PRO PRO O O O ID ID,816430676354486273,0,1,0
-1,,822116307491397632,1,1,0
-1,,822484719388553217,1,0,0
-1,,822829025131372544,1,1,0
1,PRO PRO VUL VUL O O,805928515866460160,1,1,0
-1,,822461784057487360,1,1,0
-1,,822504818325553152,1,0,0
-1,,822832408449851392,1,1,0
1,O PRO PRO ID VUL VUL VUL VUL VUL O,823650791764279296,1,1,0
-1,,824650280545488896,1,0,0
-1,,822843727257354240,1,1,0
-1,,808212319637356544,1,0,0
1,O PRO PRO ID VUL VUL VUL VUL,824261311114735616,1,1,0
1,PRO O VER O,804369501286342656,1,0,0
1,ORG PRO VER VUL VUL VUL VUL ORG PRO VER VUL VUL VUL VUL,822521225884958721,1,1,0
-1,,821922660703535104,1,1,0
-1,,824369308440600576,1,0,0
1,O PRO PRO VER O VER VUL VUL O O O,824051484337782784,1,1,0
-1,,822520403016949760,1,1,0
-1,,824335873437208577,1,0,0
-1,,821171383845666816,1,1,0
-1,,821394177376198656,1,0,0
1,PRO VER O VER O VER O VER PRO O PRO O,821795538525978624,1,0,0
1,O ID ID PRO O O O O O O O PRO O O O O O,823876613544824833,1,1,0
-1,,821995647297581056,1,1,0
-1,,821759643810664448,1,0,0
-1,,821800854701441029,1,0,0
-1,,822209548802850816,1,1,0
-1,,823553545215447040,1,1,0
-1,,821833135524638720,1,1,0
-1,,823711955001098240,1,0,0
-1,,822461718324449280,1,1,0
-1,,821799443548819463,1,1,0
-1,,823981106475188226,1,1,0
-1,,821841933194711040,1,1,0
-1,,824323476219568128,1,1,0
-1,,821795330748514305,1,1,0
1,O ID O O O O PRO PRO VER O,821527406032850944,1,0,0
1,PRO ID O O O PRO,823972414363078656,1,0,0
-1,,821773494270787586,1,1,0
1,PRO PRO VER O VER O O O O O O,824050674832908289,1,1,0
-1,,821800030566748165,1,1,0
-1,,801459066748841984,1,0,0
1,O PRO PRO O O O O O VUL VUL VUL VUL VUL VUL VUL,806182801603235840,1,1,0
-1,,821775439597187072,1,0,0
1,O PRO ID VUL VUL VUL O,824286816559710208,1,0,0
1,PRO ID ID ID O,821182783707975680,1,0,0
-1,,822166743611215873,1,1,0
-1,,823799499449651200,1,1,0
-1,,824319707553464320,1,0,0
-1,,823976188250984448,1,0,0
1,O O PRO PRO ID VUL VUL VUL,822425290227978241,1,1,0
-1,,824319706743980032,1,0,0
-1,,823526213301870596,1,0,0
-1,,823804536531910656,1,1,0
-1,,823675056677158912,1,1,0
-1,,821073731149856768,1,0,0
-1,,821680909514670081,1,1,0
1,PRO O O O ID O,823972413616422912,1,1,0
-1,,824579665323032576,1,0,0
-1,,821795530292547584,1,1,0
-1,,822277499929305088,1,0,0
1,O PRO PRO ID VUL VUL VUL VUL VUL,823623474950393856,1,1,0
-1,,822461715954761731,1,1,0
-1,,824285215505969152,1,0,0
1,ORG PRO VER PRO ID,824323898124697600,1,1,0
1,O PRO VER O VER O VER O VER O O O,801487333925285888,1,0,0
-1,,804377044448464897,1,0,0
-1,,824376451847880704,1,0,0
-1,,821831723289755648,1,1,0
1,O ORG ID ID ORG O O O VUL VUL VUL VUL O,823983742389600256,1,0,0
1,PRO PRO VER O VER O O VUL VUL O O O,824050671880208384,1,1,0
-1,,823578412136677377,1,1,0
-1,,824292666502508545,1,0,0
1,O O PRO PRO O O O O VUL VUL VUL VUL VUL VUL VUL,823490766819434496,1,1,0
1,O PRO PRO ID VUL VUL VUL VUL VUL O,823635188508786688,1,1,0
-1,,823959676433920004,1,1,0
-1,,823733476180508672,1,1,0
-1,,823808627563757568,1,0,0
1,O ID O PRO VUL VUL,823614550427705346,1,1,0
-1,,824361105011130369,1,0,0
1,PRO VER O VER O VER O VER O O ID PRO,823979965129498624,1,0,0
1,PRO ID O O O,823972791351410688,1,0,0
1,PRO PRO ID ID ID O,823579424385855488,1,1,0
1,O O O ID ID PRO O O,822343510531702785,1,1,0
-1,,824553983284883459,1,1,0
1,O O PRO PRO ID VUL VUL VUL VUL VUL,823639367214395392,1,1,0
-1,,823625126046371840,1,0,0
1,ID O O O ORG PRO PRO O O ORG PRO PRO O,825125123325906944,0,1,0
-1,,822878798630809600,1,0,0
-1,,824851485720604672,1,1,0
-1,,821995664641028096,1,1,0
-1,,824810414361935872,1,1,0
1,PRO VER O VER O VER O PRO PRO PRO PRO O PRO,801485499793690624,1,0,0
-1,,809472240853118976,1,0,0
-1,,824867065894809602,1,1,0
-1,,821989193391996929,1,0,0
-1,,824941424357556224,1,0,0
-1,,808325567955075072,1,0,0
-1,,809476900313673728,1,0,0
1,O ID O O O O O O O O O PRO O O O O,801528115398897664,1,0,0
-1,,803271008555675648,1,0,0
-1,,803429182512525312,1,0,0
1,VUL VUL O O PRO PRO O PRO O,823286946868903936,1,1,0
-1,,824966361453621249,1,1,0
-1,,824513327904817152,1,1,0
-1,,801475738717265920,1,0,0
-1,,824853011381968896,1,1,0
-1,,809559947360862208,1,0,0
-1,,803384261810143232,1,0,0
-1,,824852996227870720,1,1,0
-1,,824691996254236672,1,1,0
1,O PRO PRO ID VUL VUL VUL VUL VUL VUL,824905860371533824,1,1,0
-1,,807317674975895552,1,0,0
1,O PRO O O O PRO O VUL VUL VUL,809718560465489920,1,0,0
-1,,822427868651225088,1,0,0
-1,,824700963919269888,1,0,0
-1,,822112564729511938,1,0,0
1,PRO VER VER O ID ID,803663759797587968,1,1,0
-1,,822092528899866624,1,0,0
1,O PRO PRO ID VUL VUL VUL VUL VUL,825110160087486464,1,1,0
-1,,824716067717074944,1,0,0
1,O PRO VER O ID ID,803304361514455040,1,1,0
-1,,808726889296695296,1,0,0
-1,,802920429442781184,1,0,0
-1,,824708523552604165,1,1,0
-1,,822864161914884096,1,1,0
1,O O PRO O O O O VUL VUL,824507086377811968,1,1,0
-1,,808206076638334976,1,0,0
-1,,816411428408139776,1,0,0
-1,,822025735539933185,1,0,0
1,O O PRO ID VUL VUL VUL VUL VUL,809507114695741440,1,1,0
-1,,824583325864058881,1,0,0
1,PRO ID O O O,824697520051945478,1,0,0
-1,,816638686989352961,1,0,0
1,PRO ID O O O,807281763697524736,1,0,0
1,PRO ID ID ID O,805071778989166592,1,0,0
1,PRO VER O VER O VER O VER PRO O ID,809136982341414913,1,0,0
1,O ORG PRO PRO ID VUL VUL VUL O,814442627105861634,0,1,0
-1,,803663595355574272,1,0,0
1,O PRO VER O O O O O O O O O O,824742288114855936,1,1,0
-1,,806197932441686022,1,0,0
1,PRO ID ID ID O,803434575028428801,1,0,0
1,O PRO PRO O VER O VER VUL VUL O O O,824442802822115333,1,1,0
1,PRO ID O O O PRO,825063356847443968,1,0,0
-1,,807169524814454784,1,0,0
1,PRO VER VER PRO ID O,824697194942902272,1,1,0
-1,,824712385785167873,1,0,0
-1,,825120705511616515,1,1,0
-1,,805837921056002049,1,0,0
-1,,803154114699993088,1,0,0
-1,,821527952722690050,1,0,0
1,O PRO PRO O O O O VUL VUL VUL VUL VUL VUL VUL,824911873128677376,1,1,0
-1,,824406527578476544,1,0,0
1,O O PRO PRO ID VUL VUL VUL VUL VUL,823643010776887297,1,1,0
-1,,801489266920390656,1,0,0
1,PRO VER O ID ID,803303737683038208,1,1,0
1,O O PRO O O O O O O,824473584420749313,1,1,0
-1,,807019460351508480,1,0,0
1,O ORG PRO VUL VUL VUL O O O O VUL VUL VUL,817901682726150144,1,0,0
-1,,804025983313416193,1,0,0
-1,,822662541088358404,1,0,0
-1,,808358690092883969,1,0,0
1,PRO ID ID ID O,803435081935310849,1,0,0
1,PRO ID ID ID O,804379424711970817,1,0,0
-1,,814297732907028480,1,1,1
-1,,804528062939295744,1,0,0
1,O ORG PRO VER VER VER O O O,804659358449532929,0,0,1
-1,,803297434973548544,1,0,0
1,O PRO ID O O O O,804022719549493248,1,0,0
1,O PRO VER O VER O VER O VER O O ID,804426275498655745,1,0,0
1,O ORG PRO VER VER VER VUL VUL VUL ID,817282825481256960,1,0,0
-1,,814191716676734977,0,1,0
-1,,806998616963477504,1,0,0
1,O O O O O O O O O O O O ORG PRO PRO ORG O,802150094502068224,0,0,1
-1,,821840716934639621,1,0,0
-1,,813783750542704640,1,1,1
-1,,823498353476562944,1,1,0
1,O PRO ID PRO O O,811704383390056448,1,1,0
-1,,821049764485730306,0,0,1
-1,,804078413296390149,0,0,1
1,VUL VUL VUL VUL VUL O PRO PRO,817174677122596865,1,1,0
1,O O O O PRO O O O O O O O O O O O O O O O O,818829922588311552,1,1,0
-1,,803161536332079104,0,0,1
1,PRO PRO PRO O VUL VUL VUL ID O O,819854028452438016,1,0,0
1,PRO O O O PRO O,819778529923432448,1,1,0
1,PRO ID O O O,817458556375015424,1,0,0
1,PRO VUL VUL,818459962112360448,1,1,0
1,ID ID ORG PRO PRO VUL VUL VUL VUL VUL O ORG,821352650612453376,0,0,1
-1,,804073016682545153,0,0,1
-1,,811980057451196417,1,0,0
1,ORG PRO PRO VER O VUL VUL VUL VUL VUL VUL VUL VUL VUL VUL,803796555132268545,0,0,1
-1,,819408359958921218,1,0,0
-1,,815972750384885765,1,0,0
1,O ORG PRO VER VUL VUL VUL VUL,813829155406118918,0,0,1
1,PRO ID O O O,803303743181770752,1,0,0
-1,,816676835580751872,1,0,0
1,PRO ID O O O PRO,811670102105952256,1,0,0
-1,,805828275230609408,1,0,0
-1,,816631120393539584,1,0,0
-1,,801667122644520960,1,0,0
1,PRO ID ID ID O,811590827025674240,1,0,0
-1,,806933745605476352,1,0,0
-1,,820038277046616065,1,1,0
-1,,818529847303696384,1,0,0
1,O PRO PRO ID VUL VUL VUL VUL VUL VUL O,824906336047542272,1,1,0
-1,,813879003928989697,0,0,1
1,O PRO PRO ID VUL VUL VUL VUL VUL,824692771990560768,1,1,0
-1,,819669056110243840,1,0,1
1,PRO VER O ID ID O,803308752342396928,1,1,0
-1,,814172840521961473,1,0,0
1,O PRO PRO O O ID O VUL VUL,809267668066762752,0,1,0
-1,,803788165630685184,1,0,0
-1,,805401164359630849,1,0,0
-1,,813870852202643456,1,0,0
-1,,804051763322036224,1,0,0
1,O PRO VER O VER O VER O VER O O ID,804426273770663938,1,0,0
-1,,804037312908652544,1,0,0
-1,,803967453692719104,0,0,1
1,PRO ID ID ID O,803436855983304704,1,0,0
-1,,817113471347146752,1,0,0
-1,,813840652324585472,1,0,0
1,PRO ID ID ID O,804375108378836992,1,0,0
1,O O PRO O O O O O O O O,821205438435704833,1,1,0
-1,,814934902399451136,1,0,0
1,O ID O O O O O O O O O PRO O O O,804059698722902016,1,0,0
-1,,811047724170809344,1,0,0
-1,,812002293914554368,1,0,0
-1,,821311410965778434,1,0,0
1,PRO VER O PRO O O,819974825372332033,1,1,0
-1,,814576755474243584,1,0,0
-1,,810995741623799808,1,0,0
-1,,804061828691230721,1,0,0
-1,,804250766001192961,1,0,0
-1,,808718156046876673,1,0,0
-1,,816998352671936512,1,0,0
-1,,818395008025894912,1,0,0
-1,,817574545494278144,1,0,0
-1,,819397005277626372,1,0,0
-1,,811182766549245952,1,0,0
-1,,804512941085077504,1,0,0
1,O PRO O O O ID,823973447667687424,1,1,0
-1,,809904129669795840,1,0,0
-1,,820042776301555712,1,0,0
1,O PRO VER O VER O VER O VER O O ID,817090352578494464,1,0,0
1,O O O O O O PRO O O O O O O,823260198290722817,1,1,0
1,O PRO ID O O O,814173728967954432,1,0,0
1,ORG PRO PRO VER VER VER O O VUL VUL VUL,822081885153198080,1,1,0
1,O O O PRO PRO O O,816564896548716544,1,1,0
-1,,820048116598579200,1,0,0
-1,,804369500455849984,1,0,0
1,O PRO ID O VUL VUL VUL,809490893522800644,1,0,0
-1,,818347253802893316,1,0,0
-1,,803455975340392448,1,0,0
1,PRO VER O VER O VER O VER PRO O O PRO,821809419285475328,1,0,0
1,O PRO ID PRO O O,819280112893968386,1,1,0
-1,,820104702234914816,1,0,0
-1,,819417473606975488,1,0,0
-1,,804343073798897666,1,0,0
1,PRO ID ID ID O,808843240669642752,1,0,0
-1,,818948059195265024,1,0,0
-1,,814161519218786304,1,0,0
-1,,809337232842584065,1,0,0
-1,,803274784733741056,1,0,0
-1,,821058214141640704,1,0,0
-1,,819185876689244161,1,1,0
-1,,818967082083778560,1,0,0
1,O PRO VUL VUL,818460905243639809,1,1,0
-1,,803780622539886592,1,0,0
1,PRO ID ID ID O,821189339380150273,1,0,0
-1,,818372042802266114,1,0,0
-1,,814797801758617600,1,0,0
-1,,819884226753347586,1,0,0
-1,,803720747013132289,1,0,0
-1,,811706947997147136,1,0,0
-1,,819989683274911745,0,0,1
-1,,803949852006686720,1,0,0
-1,,804099591889186816,1,0,0
-1,,819640248330289153,1,0,0
-1,,823522038308630531,1,0,0
-1,,822199991523426304,1,1,0
-1,,823271881952399360,1,1,0
-1,,824640456726351872,1,0,0
-1,,821996172910923776,1,1,0
-1,,823587382456774663,1,0,0
1,PRO ID ID ID O,821753405525921792,1,0,0
-1,,803937589602480129,1,0,0
-1,,801206158363009024,1,0,0
-1,,822836184816631808,1,1,0
-1,,809346793452412928,1,0,0
-1,,814576753955860480,1,0,0
-1,,821065758297845760,1,0,0
1,PRO ID PRO O O O,819280250764804096,1,1,0
-1,,819536049626091520,1,0,0
1,PRO ID O O O,803303750739824641,1,0,0
-1,,816083278449045504,1,0,0
-1,,814213564525330432,1,0,0
-1,,820521492324683776,1,0,0
